time	V(vout)
5.719659536108764e-002	1.053414e+000
5.725248256343964e-002	9.283757e-001
5.730848326711198e-002	7.241464e-001
5.737320854341876e-002	4.217069e-001
5.743097732878959e-002	1.152448e-001
5.747928592481163e-002	-1.534981e-001
5.750596396528777e-002	-3.010735e-001
5.752696373666608e-002	-4.135644e-001
5.754950976825092e-002	-5.291243e-001
5.756988551943521e-002	-6.267281e-001
5.760303291911601e-002	-7.666489e-001
5.765658309719721e-002	-9.462345e-001
5.771360223843697e-002	-1.068452e+000
5.776974884051555e-002	-1.104012e+000
5.783101074071000e-002	-1.046771e+000
5.788612861605059e-002	-9.135459e-001
5.794140485961898e-002	-7.063872e-001
5.800808093877795e-002	-3.902455e-001
5.806577831505830e-002	-8.226109e-002
5.811205768520569e-002	1.754964e-001
5.813637115567810e-002	3.096897e-001
5.815772748430080e-002	4.234221e-001
5.818415905482091e-002	5.572568e-001
5.820812646420995e-002	6.688583e-001
5.824706824041116e-002	8.244426e-001
5.830115016068079e-002	9.892253e-001
5.835606564517966e-002	1.085336e+000
5.841547712779899e-002	1.098784e+000
5.847351258927779e-002	1.020117e+000
5.853443773293048e-002	8.477160e-001
5.858960064954413e-002	6.215969e-001
5.866290397846640e-002	2.545733e-001
5.872037573676291e-002	-5.895139e-002
5.875492833175221e-002	-2.514370e-001
5.877383311145186e-002	-3.544376e-001
5.879689183949719e-002	-4.750994e-001
5.882083502740646e-002	-5.932901e-001
5.884965983161340e-002	-7.212914e-001
5.889637361587632e-002	-8.930079e-001
5.895081346753720e-002	-1.034399e+000
5.900629170542310e-002	-1.098113e+000
5.907305397441785e-002	-1.068999e+000
5.912898214972009e-002	-9.574441e-001
5.918513555115412e-002	-7.655747e-001
5.924600494302940e-002	-4.913314e-001
5.930796478259203e-002	-1.680672e-001
5.936052019645153e-002	1.228049e-001
5.939003272081054e-002	2.864902e-001
5.941037232731355e-002	3.962090e-001
5.943029192136881e-002	4.993426e-001
5.945142824284110e-002	6.024573e-001
5.948129392961903e-002	7.332480e-001
5.952966150381380e-002	9.072859e-001
5.958453674847372e-002	1.043867e+000
5.964024529272224e-002	1.099886e+000
5.970867991617766e-002	1.059251e+000
5.976438866252895e-002	9.395203e-001
5.982021464891985e-002	7.406259e-001
5.988360622949776e-002	4.484259e-001
5.994217156327595e-002	1.397101e-001
5.999216035430624e-002	-1.379053e-001
6.002050128281421e-002	-2.948906e-001
6.004121398958654e-002	-4.063413e-001
6.006021772216139e-002	-5.044842e-001
6.008072895348463e-002	-6.042793e-001
6.011082614198257e-002	-7.356853e-001
6.015956091154980e-002	-9.102205e-001
6.021453356807544e-002	-1.045735e+000
6.027029495906484e-002	-1.100057e+000
6.033908251148591e-002	-1.056810e+000
6.039480983539443e-002	-9.350843e-001
6.045070165782439e-002	-7.340898e-001
6.051463116702215e-002	-4.378578e-001
6.057253914140944e-002	-1.318718e-001
6.062191723656961e-002	1.425421e-001
6.064983083597179e-002	2.970931e-001
6.067064012356268e-002	4.089516e-001
6.068992497907991e-002	5.084362e-001
6.070994838969517e-002	6.057081e-001
6.074022618680844e-002	7.375890e-001
6.078924726680685e-002	9.125056e-001
6.084428896521410e-002	1.047176e+000
6.090008338771422e-002	1.100180e+000
6.096914092685449e-002	1.054928e+000
6.102483878887435e-002	9.318377e-001
6.108063869566678e-002	7.298484e-001
6.114500204974930e-002	4.304710e-001
6.120287332986561e-002	1.241397e-001
6.125176071083349e-002	-1.476799e-001
6.127911487400188e-002	-2.990758e-001
6.130000966241860e-002	-4.112825e-001
6.131978406133733e-002	-5.131800e-001
