time	V(vout)
4.376013181289106e-001	-1.501075e-003
4.376013429772550e-001	-1.494385e-003
4.376013678255994e-001	-1.486548e-003
4.376025618321379e-001	-1.359972e-003
4.376037558386763e-001	-1.114531e-003
4.376049498452148e-001	-7.502244e-004
4.376061438517532e-001	-2.670529e-004
4.376073378582917e-001	3.349838e-004
4.376085318648301e-001	1.055886e-003
4.376097258713686e-001	1.895653e-003
4.376168722024617e-001	8.637009e-003
4.376264196345046e-001	2.223933e-002
4.376395540479220e-001	4.866905e-002
4.376568643388074e-001	9.459388e-002
4.376802300961797e-001	1.711807e-001
4.377096841071666e-001	2.825826e-001
4.377468126991675e-001	4.334790e-001
4.377829008903434e-001	5.802803e-001
4.378230392271649e-001	7.340577e-001
4.378611288126325e-001	8.651326e-001
4.378947965847623e-001	9.654742e-001
4.379284226648333e-001	1.049305e+000
4.379689300934055e-001	1.127726e+000
4.380381811991224e-001	1.215310e+000
4.381545451062518e-001	1.286646e+000
4.382637900774025e-001	1.298773e+000
4.383706461708752e-001	1.279762e+000
4.384877223806480e-001	1.248816e+000
4.386172986126980e-001	1.215536e+000
4.387882256852147e-001	1.178539e+000
4.390378175711666e-001	1.135714e+000
4.394845532167521e-001	1.076735e+000
4.399493363093758e-001	1.034564e+000
4.404711898669924e-001	1.012299e+000
4.410014157427976e-001	1.015621e+000
4.415353100876253e-001	1.043740e+000
4.421212475876253e-001	1.097704e+000
4.427071850876253e-001	1.168989e+000
4.432931225876253e-001	1.250756e+000
4.438790600876253e-001	1.335453e+000
4.444649975876254e-001	1.416025e+000
4.450509350876254e-001	1.486432e+000
4.456368725876254e-001	1.542035e+000
4.462228100876254e-001	1.579826e+000
4.468087475876255e-001	1.598515e+000
4.473946850876255e-001	1.598464e+000
4.479806225876255e-001	1.581497e+000
4.485665600876255e-001	1.550615e+000
4.491524975876255e-001	1.509695e+000
4.497016147208366e-001	1.465868e+000
4.502875522208366e-001	1.417438e+000
4.508734897208366e-001	1.371315e+000
4.514594272208367e-001	1.330909e+000
4.520453647208367e-001	1.298894e+000
4.526313022208367e-001	1.277014e+000
4.532172397208367e-001	1.266033e+000
4.538031772208367e-001	1.265771e+000
4.543891147208368e-001	1.275207e+000
4.549750522208368e-001	1.292644e+000
4.555609897208368e-001	1.315912e+000
4.561469272208368e-001	1.342585e+000
4.567328647208369e-001	1.370199e+000
4.573188022208369e-001	1.396456e+000
4.579047397208369e-001	1.419389e+000
4.584906772208369e-001	1.437487e+000
4.590766147208369e-001	1.449774e+000
4.596625522208370e-001	1.455833e+000
4.602484897208370e-001	1.455783e+000
4.608344272208370e-001	1.450222e+000
4.614203647208370e-001	1.440130e+000
4.620063022208371e-001	1.426755e+000
4.625922397208371e-001	1.411483e+000
4.631781772208371e-001	1.395720e+000
4.637641147208371e-001	1.380774e+000
4.643500522208371e-001	1.367759e+000
4.649359897208372e-001	1.357530e+000
4.655219272208372e-001	1.350632e+000
4.661078647208372e-001	1.347293e+000
4.666938022208372e-001	1.347435e+000
4.672797397208373e-001	1.350709e+000
4.678656772208373e-001	1.356547e+000
4.684516147208373e-001	1.364235e+000
4.690375522208373e-001	1.372978e+000
4.696234897208373e-001	1.381975e+000
4.702094272208374e-001	1.390482e+000
4.707953647208374e-001	1.397867e+000
4.713813022208374e-001	1.403648e+000
4.719672397208374e-001	1.407519e+000
4.725531772208375e-001	1.409357e+000
4.731391147208375e-001	1.409211e+000
4.737250522208375e-001	1.407286e+000
4.743109897208375e-001	1.403909e+000
4.748969272208375e-001	1.399491e+000
4.754828647208376e-001	1.394486e+000
4.760688022208376e-001	1.389351e+000
4.766547397208376e-001	1.384510e+000
4.772406772208376e-001	1.380320e+000
4.778266147208377e-001	1.377054e+000
4.784125522208377e-001	1.374882e+000
4.789984897208377e-001	1.373872e+000
4.801703647208377e-001	1.375123e+000
4.807563022208378e-001	1.377075e+000
4.813422397208378e-001	1.379614e+000
4.819281772208378e-001	1.382478e+000
4.825141147208378e-001	1.385409e+000
4.831000522208379e-001	1.388164e+000
4.836859897208379e-001	1.390541e+000
4.842719272208379e-001	1.392386e+000
4.848578647208379e-001	1.393604e+000
4.860297397208380e-001	1.394069e+000
4.872016147208380e-001	1.392277e+000
4.883734897208381e-001	1.389179e+000
