time	V(vout)
7.376266976894233e-002	-2.837254e-003
7.395798226894233e-002	-2.895782e-003
7.415329476894234e-002	-2.928687e-003
7.434860726894234e-002	-2.936226e-003
7.454391976894234e-002	-2.918852e-003
7.473923226894234e-002	-2.877210e-003
7.493454476894235e-002	-2.812122e-003
7.512985726894235e-002	-2.724585e-003
7.532516976894235e-002	-2.615754e-003
7.552048226894235e-002	-2.486931e-003
7.571579476894236e-002	-2.339553e-003
7.591110726894236e-002	-2.175178e-003
7.610641976894236e-002	-1.995470e-003
7.630173226894237e-002	-1.802184e-003
7.649704476894237e-002	-1.597152e-003
7.669235726894237e-002	-1.382267e-003
7.688766976894237e-002	-1.159465e-003
7.708298226894238e-002	-9.307124e-004
7.727829476894238e-002	-6.979897e-004
7.747360726894238e-002	-4.632742e-004
7.766891976894239e-002	-2.285263e-004
7.786423226894239e-002	4.325725e-006
7.805954476894239e-002	2.334004e-004
7.825485726894239e-002	4.568763e-004
7.845016976894240e-002	6.730059e-004
7.864548226894240e-002	8.801275e-004
7.884079476894240e-002	1.076677e-003
7.903610726894240e-002	1.261197e-003
7.923141976894241e-002	1.432352e-003
7.942673226894241e-002	1.588928e-003
7.962204476894241e-002	1.729848e-003
7.981735726894242e-002	1.854177e-003
8.001266976894242e-002	1.961123e-003
8.020798226894242e-002	2.050048e-003
8.040329476894242e-002	2.120465e-003
8.059860726894243e-002	2.172042e-003
8.079391976894243e-002	2.204606e-003
8.098923226894243e-002	2.218137e-003
8.118454476894244e-002	2.212769e-003
8.137985726894244e-002	2.188788e-003
8.157516976894244e-002	2.146628e-003
8.177048226894244e-002	2.086864e-003
8.196579476894245e-002	2.010206e-003
8.216110726894245e-002	1.917495e-003
8.235641976894245e-002	1.809692e-003
8.255173226894245e-002	1.687870e-003
8.274704476894246e-002	1.553207e-003
8.294235726894246e-002	1.406970e-003
8.313766976894246e-002	1.250510e-003
8.333298226894247e-002	1.085246e-003
8.352829476894247e-002	9.126579e-004
8.372360726894247e-002	7.342683e-004
8.391891976894247e-002	5.516345e-004
8.411423226894248e-002	3.663338e-004
8.430954476894248e-002	1.799511e-004
8.450485726894248e-002	-5.933933e-006
8.470016976894249e-002	-1.897595e-004
8.489548226894249e-002	-3.700025e-004
8.509012379266817e-002	-5.445843e-004
8.528543629266817e-002	-7.132864e-004
8.548074879266818e-002	-8.741344e-004
8.567606129266818e-002	-1.025817e-003
8.587137379266818e-002	-1.167118e-003
8.606668629266819e-002	-1.296926e-003
8.626199879266819e-002	-1.414234e-003
8.645731129266819e-002	-1.518147e-003
8.665262379266819e-002	-1.607888e-003
8.684793629266820e-002	-1.682805e-003
8.704324879266820e-002	-1.742374e-003
8.723856129266820e-002	-1.786204e-003
8.743387379266820e-002	-1.814039e-003
8.762918629266821e-002	-1.825758e-003
8.782449879266821e-002	-1.821380e-003
8.801981129266821e-002	-1.801057e-003
8.821512379266822e-002	-1.765077e-003
8.841043629266822e-002	-1.713857e-003
8.860574879266822e-002	-1.647944e-003
8.880106129266822e-002	-1.568004e-003
8.899637379266823e-002	-1.474821e-003
8.919168629266823e-002	-1.369285e-003
8.938699879266823e-002	-1.252390e-003
8.958231129266824e-002	-1.125220e-003
8.977762379266824e-002	-9.889407e-004
8.997293629266824e-002	-8.447928e-004
9.016824879266824e-002	-6.940765e-004
9.036356129266825e-002	-5.381428e-004
9.055887379266825e-002	-3.783813e-004
9.075418629266825e-002	-2.162083e-004
9.094949879266825e-002	-5.305449e-005
9.114481129266826e-002	1.096471e-004
9.134012379266826e-002	2.704736e-004
9.153543629266826e-002	4.280244e-004
9.173074879266827e-002	5.809330e-004
9.192606129266827e-002	7.278790e-004
9.212137379266827e-002	8.675988e-004
9.231668629266827e-002	9.988969e-004
9.251199879266828e-002	1.120656e-003
9.270731129266828e-002	1.231845e-003
9.290262379266828e-002	1.331532e-003
9.309793629266829e-002	1.418885e-003
9.329324879266829e-002	1.493187e-003
9.348856129266829e-002	1.553835e-003
9.368387379266829e-002	1.600350e-003
9.387918629266830e-002	1.632379e-003
9.407449879266830e-002	1.649696e-003
9.426981129266830e-002	1.652207e-003
9.446512379266830e-002	1.639948e-003
9.466043629266831e-002	1.613086e-003
9.485574879266831e-002	1.571918e-003
9.505106129266831e-002	1.516864e-003
9.524637379266832e-002	1.448469e-003
9.544168629266832e-002	1.367393e-003
9.563699879266832e-002	1.274407e-003
9.583231129266832e-002	1.170387e-003
9.602762379266833e-002	1.056304e-003
9.622293629266833e-002	9.332167e-004
9.641824879266833e-002	8.022610e-004
9.661356129266834e-002	6.646406e-004
9.680887379266834e-002	5.216159e-004
9.700418629266834e-002	3.744925e-004
9.719949879266834e-002	2.246098e-004
9.739481129266835e-002	7.332868e-005
9.759012379266835e-002	-7.798037e-005
9.778543629266835e-002	-2.279497e-004
9.798074879266835e-002	-3.752266e-004
9.817606129266836e-002	-5.184857e-004
9.837137379266836e-002	-6.564404e-004
9.856668629266836e-002	-7.878546e-004
9.876199879266837e-002	-9.115538e-004
9.895731129266837e-002	-1.026435e-003
9.915262379266837e-002	-1.131479e-003
9.934793629266837e-002	-1.225754e-003
9.954324879266838e-002	-1.308431e-003
9.973856129266838e-002	-1.378786e-003
9.993387379266838e-002	-1.436207e-003
1.001291862926684e-001	-1.480203e-003
1.003244987926684e-001	-1.510405e-003
1.005198112926684e-001	-1.526567e-003
1.007151237926684e-001	-1.528575e-003
1.009104362926684e-001	-1.516443e-003
1.011057487926684e-001	-1.490313e-003
1.013010612926684e-001	-1.450454e-003
1.014963737926684e-001	-1.397261e-003
1.016916862926684e-001	-1.331251e-003
1.018869987926684e-001	-1.253054e-003
1.020823112926684e-001	-1.163413e-003
1.022776237926684e-001	-1.063174e-003
1.024729362926684e-001	-9.532785e-004
1.026682487926684e-001	-8.347560e-004
1.028635612926684e-001	-7.087126e-004
1.030588737926684e-001	-5.763223e-004
1.032541862926684e-001	-4.388155e-004
1.034494987926684e-001	-2.974682e-004
1.036448112926684e-001	-1.535901e-004
1.038401237926684e-001	-8.512141e-006
1.040354362926684e-001	1.364251e-004
1.042307487926684e-001	2.798840e-004
1.044260612926685e-001	4.205423e-004
1.046213737926685e-001	5.571050e-004
1.048166862926685e-001	6.883165e-004
1.050119987926685e-001	8.129718e-004
1.052073112926685e-001	9.299279e-004
1.054026237926685e-001	1.038114e-003
1.055979362926685e-001	1.136542e-003
1.057932487926685e-001	1.224314e-003
1.059885612926685e-001	1.300632e-003
1.061838737926685e-001	1.364806e-003
1.063791862926685e-001	1.416258e-003
1.065744987926685e-001	1.454527e-003
